NAME OF DATA ELEMENT,dev-category,developer-friendly name,API data type,VARIABLE NAME,VALUE,LABEL,SOURCE,NOTES
Number of students in the 1-year repayment rate of dependent students cohort,repayment,1_yr_repayment.dependent_students,integer,DEP_RPY_1YR_N,,,NSLDS,
Number of students in the 1-year repayment rate of independent students cohort,repayment,1_yr_repayment.independent_students,integer,IND_RPY_1YR_N,,,NSLDS,
Number of students in the 1-year repayment rate of Pell students cohort,repayment,1_yr_repayment.pell_grant,integer,PELL_RPY_1YR_N,,,NSLDS,
Number of students in the 1-year repayment rate of no-Pell students cohort,repayment,1_yr_repayment.no_pell_grant,integer,NOPELL_RPY_1YR_N,,,NSLDS,
Number of students in the 1-year repayment rate of female students cohort,repayment,1_yr_repayment.female_students,integer,FEMALE_RPY_1YR_N,,,NSLDS,
Number of students in the 1-year repayment rate of male students cohort,repayment,1_yr_repayment.male_students,integer,MALE_RPY_1YR_N,,,NSLDS,
Number of students in the 1-year repayment rate of first-generation students cohort,repayment,1_yr_repayment.first_generation_students,integer,FIRSTGEN_RPY_1YR_N,,,NSLDS,
Number of students in the 1-year repayment rate of not-first-generation students cohort,repayment,1_yr_repayment.non_first_generation_students,integer,NOTFIRSTGEN_RPY_1YR_N,,,NSLDS,
Number of students in the 3-year repayment rate cohort,repayment,3_yr_repayment.overall,integer,RPY_3YR_N,,,NSLDS,
Number of students in the 3-year repayment rate of completers cohort,repayment,3_yr_repayment.completers,integer,COMPL_RPY_3YR_N,,,NSLDS,
Number of students in the 3-year repayment rate of non-completers cohort,repayment,3_yr_repayment.noncompleters,integer,NONCOM_RPY_3YR_N,,,NSLDS,
"Number of students in the 3-year repayment rate of low-income (less than $30,000 in nominal family income) students cohort",repayment,3_yr_repayment.low_income,integer,LO_INC_RPY_3YR_N,,,NSLDS,
"Number of students in the 3-year repayment rate of middle-income (between $30,000 and $75,000 in nominal family income) students cohort",repayment,3_yr_repayment.middle_income,integer,MD_INC_RPY_3YR_N,,,NSLDS,
"Number of students in the 3-year repayment rate of high-income (above $75,000 in nominal family income) students cohort",repayment,3_yr_repayment.high_income,integer,HI_INC_RPY_3YR_N,,,NSLDS,
Number of students in the 3-year repayment rate of dependent students cohort,repayment,3_yr_repayment.dependent_students,integer,DEP_RPY_3YR_N,,,NSLDS,
Number of students in the 3-year repayment rate of independent students cohort,repayment,3_yr_repayment.independent_students,integer,IND_RPY_3YR_N,,,NSLDS,
Number of students in the 3-year repayment rate of Pell students cohort,repayment,3_yr_repayment.pell_grant,integer,PELL_RPY_3YR_N,,,NSLDS,
Number of students in the 3-year repayment rate of no-Pell students cohort,repayment,3_yr_repayment.no_pell_grant,integer,NOPELL_RPY_3YR_N,,,NSLDS,
Number of students in the 3-year repayment rate of female students cohort,repayment,3_yr_repayment.female_students,integer,FEMALE_RPY_3YR_N,,,NSLDS,
Number of students in the 3-year repayment rate of male students cohort,repayment,3_yr_repayment.male_students,integer,MALE_RPY_3YR_N,,,NSLDS,
Number of students in the 3-year repayment rate of first-generation students cohort,repayment,3_yr_repayment.first_generation_students,integer,FIRSTGEN_RPY_3YR_N,,,NSLDS,
Number of students in the 3-year repayment rate of not-first-generation students cohort,repayment,3_yr_repayment.non_first_generation_students,integer,NOTFIRSTGEN_RPY_3YR_N,,,NSLDS,
Number of students in the 5-year repayment rate cohort,repayment,5_yr_repayment.overall,integer,RPY_5YR_N,,,NSLDS,
Number of students in the 5-year repayment rate of completers cohort,repayment,5_yr_repayment.completers,integer,COMPL_RPY_5YR_N,,,NSLDS,
Number of students in the 5-year repayment rate of non-completers cohort,repayment,5_yr_repayment.noncompleters,integer,NONCOM_RPY_5YR_N,,,NSLDS,
"Number of students in the 5-year repayment rate of low-income (less than $30,000 in nominal family income) students cohort",repayment,5_yr_repayment.low_income,integer,LO_INC_RPY_5YR_N,,,NSLDS,
"Number of students in the 5-year repayment rate of middle-income (between $30,000 and $75,000 in nominal family income) students cohort",repayment,5_yr_repayment.middle_income,integer,MD_INC_RPY_5YR_N,,,NSLDS,
"Number of students in the 5-year repayment rate of high-income (above $75,000 in nominal family income) students cohort",repayment,5_yr_repayment.high_income,integer,HI_INC_RPY_5YR_N,,,NSLDS,
Number of students in the 5-year repayment rate of dependent students cohort,repayment,5_yr_repayment.dependent_students,integer,DEP_RPY_5YR_N,,,NSLDS,
Number of students in the 5-year repayment rate of independent students cohort,repayment,5_yr_repayment.independent_students,integer,IND_RPY_5YR_N,,,NSLDS,
Number of students in the 5-year repayment rate of Pell students cohort,repayment,5_yr_repayment.pell_grant,integer,PELL_RPY_5YR_N,,,NSLDS,
Number of students in the 5-year repayment rate of no-Pell students cohort,repayment,5_yr_repayment.no_pell_grant,integer,NOPELL_RPY_5YR_N,,,NSLDS,
Number of students in the 5-year repayment rate of female students cohort,repayment,5_yr_repayment.female_students,integer,FEMALE_RPY_5YR_N,,,NSLDS,
Number of students in the 5-year repayment rate of male students cohort,repayment,5_yr_repayment.male_students,integer,MALE_RPY_5YR_N,,,NSLDS,
Number of students in the 5-year repayment rate of first-generation students cohort,repayment,5_yr_repayment.first_generation_students,integer,FIRSTGEN_RPY_5YR_N,,,NSLDS,
Number of students in the 5-year repayment rate of not-first-generation students cohort,repayment,5_yr_repayment.non_first_generation_students,integer,NOTFIRSTGEN_RPY_5YR_N,,,NSLDS,
Number of students in the 7-year repayment rate cohort,repayment,7_yr_repayment.overall,integer,RPY_7YR_N,,,NSLDS,
Number of students in the 7-year repayment rate of completers cohort,repayment,7_yr_repayment.completers,integer,COMPL_RPY_7YR_N,,,NSLDS,
Number of students in the 7-year repayment rate of non-completers cohort,repayment,7_yr_repayment.noncompleters,integer,NONCOM_RPY_7YR_N,,,NSLDS,
"Number of students in the 7-year repayment rate of low-income (less than $30,000 in nominal family income) students cohort",repayment,7_yr_repayment.low_income,integer,LO_INC_RPY_7YR_N,,,NSLDS,
"Number of students in the 7-year repayment rate of middle-income (between $30,000 and $75,000 in nominal family income) students cohort",repayment,7_yr_repayment.middle_income,integer,MD_INC_RPY_7YR_N,,,NSLDS,
"Number of students in the 7-year repayment rate of high-income (above $75,000 in nominal family income) students cohort",repayment,7_yr_repayment.high_income,integer,HI_INC_RPY_7YR_N,,,NSLDS,
Number of students in the 7-year repayment rate of dependent students cohort,repayment,7_yr_repayment.dependent_students,integer,DEP_RPY_7YR_N,,,NSLDS,
Number of students in the 7-year repayment rate of independent students cohort,repayment,7_yr_repayment.independent_students,integer,IND_RPY_7YR_N,,,NSLDS,
Number of students in the 7-year repayment rate of Pell students cohort,repayment,7_yr_repayment.pell_grant,integer,PELL_RPY_7YR_N,,,NSLDS,
Number of students in the 7-year repayment rate of no-Pell students cohort,repayment,7_yr_repayment.no_pell_grant,integer,NOPELL_RPY_7YR_N,,,NSLDS,
Number of students in the 7-year repayment rate of female students cohort,repayment,7_yr_repayment.female_students,integer,FEMALE_RPY_7YR_N,,,NSLDS,
Number of students in the 7-year repayment rate of male students cohort,repayment,7_yr_repayment.male_students,integer,MALE_RPY_7YR_N,,,NSLDS,
Number of students in the 7-year repayment rate of first-generation students cohort,repayment,7_yr_repayment.first_generation_students,integer,FIRSTGEN_RPY_7YR_N,,,NSLDS,
Number of students in the 7-year repayment rate of not-first-generation students cohort,repayment,7_yr_repayment.non_first_generation_students,integer,NOTFIRSTGEN_RPY_7YR_N,,,NSLDS,
Schools that are on Heightened Cash Monitoring 2 by the Department of Education,school,under_investigation,integer,HCM2,,,FSA,Flag (1=HCM2)
Count of students in the earnings cohort,earnings,student_count,integer,count_ed,,,Treasury,
Share of students who received a federal loan while in school,aid,students_with_any_loan,float,loan_ever,,,Treasury,
Share of students who received a Pell Grant while in school,student,students_with_pell_grant,float,pell_ever,,,Treasury,
"Average age of entry, via SSA data",student,demographics.age_entry,integer,age_entry,,,Treasury,
Average of the age of entry squared,student,demographics.age_entry_squared,integer,age_entry_sq,,,Treasury,
Percent of students over 23 at entry,student,demographics.over_23_at_entry,float,agege24,,,Treasury,
"Share of female students, via SSA data",student,demographics.female_share,float,female,,,Treasury,
Share of married students,student,demographics.married,float,married,,,Treasury,
Share of dependent students,student,demographics.dependent,float,dependent,,,Treasury,
Share of veteran students,student,demographics.veteran,float,veteran,,,Treasury,
Share of first-generation students,student,demographics.first_generation,float,first_gen,,,Treasury,
Average family income,student,demographics.avg_family_income,integer,faminc,,,Treasury,
Median family income,student,demographics.median_family_income,integer,md_faminc,,,Treasury,
Average family income for independent students,student,demographics.avg_family_income_independents,integer,faminc_ind,,,Treasury,
Average of the log of family income,student,demographics.avg_family_income_log,integer,lnfaminc,,,Treasury,
Average of the log of family income for independent students,student,demographics.avg_family_income_independents_log,integer,lnfaminc_ind,,,Treasury,
"Percent of the population from students' zip codes that is White, via Census data",student,demographics.share_white.home_ZIP,float,pct_white,,,Treasury,
"Percent of the population from students' zip codes that is Black, via Census data",student,demographics.share_black.home_ZIP,float,pct_black,,,Treasury,
"Percent of the population from students' zip codes that is Asian, via Census data",student,demographics.share_asian.home_ZIP,float,pct_asian,,,Treasury,
"Percent of the population from students' zip codes that is Hispanic, via Census data",student,demographics.share_hispanic.home_ZIP,float,pct_hispanic,,,Treasury,
"Percent of the population from students' zip codes with a bachelor's degree over the age 25, via Census data",student,demographics.share_bachelors_degree_age25.home_ZIP,float,pct_ba,,,Treasury,
"Percent of the population from students' zip codes over 25 with a professional degree, via Census data",student,demographics.share_professional_degree_age25.home_ZIP,float,pct_grad_prof,,,Treasury,
"Percent of the population from students' zip codes that was born in the US, via Census data",student,demographics.share_born_US.home_ZIP,float,pct_born_us,,,Treasury,
Median household income,student,demographics.median_hh_income,integer,median_hh_inc,,,Treasury,
"Poverty rate, via Census data",student,demographics.poverty_rate,float,poverty_rate,,,Treasury,
"Unemployment rate, via Census data",student,demographics.unemployment,float,unemp_rate,,,Treasury,
Log of the median household income,student,demographics.median_hh_income_log,integer,ln_median_hh_inc,,,Treasury,
Number of students who sent their FAFSA reports to at least one college,student,fafsa_sent.overall,integer,fsend_count,,,Treasury,
Share of students who submitted FAFSAs to only one college,student,fafsa_sent.1_college,float,fsend_1,,,Treasury,
Share of students who submitted FAFSAs to two colleges,student,fafsa_sent.2_colleges,float,fsend_2,,,Treasury,
Share of students who submitted FAFSAs to three colleges,student,fafsa_sent.3_college,float,fsend_3,,,Treasury,
Share of students who submitted FAFSAs to four colleges,student,fafsa_sent.4_colleges,float,fsend_4,,,Treasury,
Share of students who submitted FAFSAs to at least five colleges,student,fafsa_sent.5_or_more_colleges,float,fsend_5,,,Treasury,
Number of students not working and not enrolled 10 years after entry,earnings,10_yrs_after_entry.not_working_not_enrolled.overall,integer,count_nwne_p10,,,Treasury,
Number of students working and not enrolled 10 years after entry,earnings,10_yrs_after_entry.working_not_enrolled.overall,integer,count_wne_p10,,,Treasury,
Mean earnings of students working and not enrolled 10 years after entry,earnings,10_yrs_after_entry.working_not_enrolled.mean_earnings,integer,mn_earn_wne_p10,,,Treasury,
Median earnings of students working and not enrolled 10 years after entry,earnings,10_yrs_after_entry.median,integer,md_earn_wne_p10,,,Treasury,
10th percentile of earnings of students working and not enrolled 10 years after entry,earnings,10_yrs_after_entry.working_not_enrolled.earnings_percentile.10,integer,pct10_earn_wne_p10,,,Treasury,
25th percentile of earnings of students working and not enrolled 10 years after entry,earnings,10_yrs_after_entry.working_not_enrolled.earnings_percentile.25,integer,pct25_earn_wne_p10,,,Treasury,
75th percentile of earnings of students working and not enrolled 10 years after entry,earnings,10_yrs_after_entry.working_not_enrolled.earnings_percentile.75,integer,pct75_earn_wne_p10,,,Treasury,
90th percentile of earnings of students working and not enrolled 10 years after entry,earnings,10_yrs_after_entry.working_not_enrolled.earnings_percentile.90,integer,pct90_earn_wne_p10,,,Treasury,
Standard deviation of earnings of students working and not enrolled 10 years after entry,earnings,10_yrs_after_entry.working_not_enrolled.std_dev,integer,sd_earn_wne_p10,,,Treasury,
Number of students working and not enrolled 10 years after entry in the lowest income tercile,earnings,10_yrs_after_entry.working_not_enrolled.income.lowest_tercile,integer,count_wne_inc1_p10,,,Treasury,
